,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
216,"national institute of technology, karnataka, wanted jrf https://goo.gl/fb/kwfpgm ",Jebaprincy,1251554159876341760,2020-04-18 16:52:19,[],princdurai,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,National Institute of Technology Karnataka Wanted JRF,"['national', 'institute', 'technology', 'karnataka', 'wanted', 'jrf']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN'), ('wanted', 'VBD'), ('jrf', 'NN')]","['institute', 'technology', 'karnataka', 'jrf']",0,0,3.0
217,"we thank prof. k. v. gangadharan and dr. pruthviraj u, centre for system design (csd) at national institute of technology karnataka (nitk), surathkal for working closely with the state and national team to double the capacity of ventilator availability... https://dy.si/bzyu2n ",Don Porter,1251205796072812544,2020-04-17 17:48:02,[],DPorter_SDM,0.0,0.0,,0.3612,Positive,3.7224,0.0,0.0,0.0,We thank Prof K V Gangadharan and Dr Pruthviraj U Centre for System Design (CSD at National Institute of Technology Karnataka (NITK) Surathkal for working closely with the State and National team to double the capacity of Ventilator availability..,"['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'u', 'centre', 'system', 'design', 'csd', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'surathkal', 'working', 'closely', 'state', 'national', 'team', 'double', 'capacity', 'ventilator', 'availability']","[('thank', 'NN'), ('prof', 'NN'), ('k', 'NN'), ('v', 'NNP'), ('gangadharan', 'NN'), ('dr', 'NN'), ('pruthviraj', 'NN'), ('u', 'JJ'), ('centre', 'NN'), ('system', 'NN'), ('design', 'NN'), ('csd', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'CC'), ('surathkal', 'JJ'), ('working', 'VBG'), ('closely', 'RB'), ('state', 'NN'), ('national', 'JJ'), ('team', 'NN'), ('double', 'JJ'), ('capacity', 'NN'), ('ventilator', 'NN'), ('availability', 'NN')]","['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'centre', 'system', 'design', 'institute', 'technology', 'karnataka', 'state', 'team', 'capacity', 'ventilator', 'availability']",0,0,3.7224
218,"we thank prof. k. v. gangadharan and dr. pruthviraj u, centre for system design (csd) at national institute of technology karnataka (nitk), surathkal for working closely with the state and national team to double the capacity of ventilator availability... https://dy.si/3jsdf3 ",Carlos Ramirez,1251148213450444800,2020-04-17 13:59:13,[],via_cali,0.0,0.0,,0.3612,Positive,3.7224,0.0,0.0,0.0,We thank Prof K V Gangadharan and Dr Pruthviraj U Centre for System Design (CSD at National Institute of Technology Karnataka (NITK) Surathkal for working closely with the State and National team to double the capacity of Ventilator availability..,"['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'u', 'centre', 'system', 'design', 'csd', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'surathkal', 'working', 'closely', 'state', 'national', 'team', 'double', 'capacity', 'ventilator', 'availability']","[('thank', 'NN'), ('prof', 'NN'), ('k', 'NN'), ('v', 'NNP'), ('gangadharan', 'NN'), ('dr', 'NN'), ('pruthviraj', 'NN'), ('u', 'JJ'), ('centre', 'NN'), ('system', 'NN'), ('design', 'NN'), ('csd', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'CC'), ('surathkal', 'JJ'), ('working', 'VBG'), ('closely', 'RB'), ('state', 'NN'), ('national', 'JJ'), ('team', 'NN'), ('double', 'JJ'), ('capacity', 'NN'), ('ventilator', 'NN'), ('availability', 'NN')]","['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'centre', 'system', 'design', 'institute', 'technology', 'karnataka', 'state', 'team', 'capacity', 'ventilator', 'availability']",0,0,3.7224
219,"dr arun m isloor, head of chemistry dept, national institute of technology karnataka, surathkal, along with research scholar syed ibrahim has built a disinfection chamber, 'zero-cov', out of an old fridge (ani) 

#coronaviruspandemic #indiafightscoronaviruspic.twitter.com/vubepzbtke",CNBC-TV18,1250645475167858688,2020-04-16 04:41:31,"['CoronavirusPandemic', 'IndiaFightsCoronaviruspic']",CNBCTV18News,12.0,45.0,,0.0,Neutral,3.0,0.01772525849335303,0.006798610061942892,1.3354599120788975,Dr Arun M Isloor Head of Chemistry Dept National Institute of Technology Karnataka Surathkal along with research scholar Syed Ibrahim has built a disinfection chamber 'ZERO-COV' out of an old fridge (ANI #CoronavirusPandemic #IndiaFightsCoronaviruspic.twitter.com/vUBEpZBTKE,"['dr', 'arun', 'isloor', 'head', 'chemistry', 'dept', 'national', 'institute', 'technology', 'karnataka', 'surathkal', 'along', 'research', 'scholar', 'syed', 'ibrahim', 'built', 'disinfection', 'chamber', 'zero', 'cov', 'old', 'fridge', 'ani', 'coronaviruspandemic', 'indiafightscoronaviruspic', 'twitter', 'com', 'vubepzbtke']","[('dr', 'NN'), ('arun', 'NN'), ('isloor', 'JJ'), ('head', 'NN'), ('chemistry', 'NN'), ('dept', 'VBD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('surathkal', 'NN'), ('along', 'IN'), ('research', 'NN'), ('scholar', 'NN'), ('syed', 'VBD'), ('ibrahim', 'NN'), ('built', 'VBN'), ('disinfection', 'NN'), ('chamber', 'NN'), ('zero', 'CD'), ('cov', 'NN'), ('old', 'JJ'), ('fridge', 'NN'), ('ani', 'NN'), ('coronaviruspandemic', 'JJ'), ('indiafightscoronaviruspic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('vubepzbtke', 'NN')]","['dr', 'arun', 'head', 'chemistry', 'institute', 'technology', 'karnataka', 'surathkal', 'research', 'scholar', 'ibrahim', 'disinfection', 'chamber', 'cov', 'fridge', 'ani', 'indiafightscoronaviruspic', 'twitter', 'com', 'vubepzbtke']",0,1,3.0
220,"#karnataka: dr. arun m isloor,head of chemistry department, national institute of technology karnataka (nitk), surathkal, along with research scholar syed ibrahim developed a disinfection chamber out of an old fridge.
#nitk @surathkal_nitk pic.twitter.com/seqcx1p8i8",Axomiya Nabaprajanma,1250634683689230336,2020-04-16 03:58:38,"['Karnataka', 'NITK']",Nabaprajanma,2.0,6.0,,0.0,Neutral,3.0,0.0029542097488921715,0.0009064813415923856,0.21351183859722572,"#Karnataka Dr Arun M Isloor,head of Chemistry Department National Institute of Technology Karnataka (NITK) Surathkal along with research scholar Syed Ibrahim developed a disinfection chamber out of an old fridge. #NITK @surathkal_nitk pic.twitter.com/seqcx1p8i8","['karnataka', 'dr', 'arun', 'isloor', 'head', 'chemistry', 'department', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'surathkal', 'along', 'research', 'scholar', 'syed', 'ibrahim', 'developed', 'disinfection', 'chamber', 'old', 'fridge', 'nitk', 'surathkal_nitk', 'pic', 'twitter', 'com', 'seqcx1p8i8']","[('karnataka', 'NN'), ('dr', 'NN'), ('arun', 'VBP'), ('isloor', 'JJ'), ('head', 'NN'), ('chemistry', 'NN'), ('department', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'CC'), ('surathkal', 'NN'), ('along', 'IN'), ('research', 'NN'), ('scholar', 'NN'), ('syed', 'VBD'), ('ibrahim', 'NN'), ('developed', 'VBN'), ('disinfection', 'NN'), ('chamber', 'NN'), ('old', 'JJ'), ('fridge', 'NN'), ('nitk', 'NN'), ('surathkal_nitk', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('seqcx1p8i8', 'NN')]","['karnataka', 'dr', 'head', 'chemistry', 'department', 'institute', 'technology', 'karnataka', 'surathkal', 'research', 'scholar', 'ibrahim', 'disinfection', 'chamber', 'fridge', 'nitk', 'surathkal_nitk', 'pic', 'twitter', 'com', 'seqcx1p8i8']",0,1,3.0
221,"karnataka: dr. arun m isloor,head of chemistry department, national institute of technology karnataka (nitk), surathkal, along with research scholar syed ibrahim developed a disinfection chamber out of an old fridge.dr.arun m isloor says,""we have named this as zero-cov."" #covid19pic.twitter.com/mlglov38uz",ANI,1250598755893567488,2020-04-16 01:35:53,['COVID19pic'],ANI,100.0,528.0,,0.0,Neutral,3.0,0.14771048744460857,0.07977035806012993,12.053443569081711,"Karnataka Dr Arun M Isloor,head of Chemistry Department National Institute of Technology Karnataka (NITK) Surathkal along with research scholar Syed Ibrahim developed a disinfection chamber out of an old fridge.Dr.Arun M Isloor says,""we have named this as ZERO-COV. #COVID19pic.twitter.com/mLgLOv38Uz","['karnataka', 'dr', 'arun', 'isloor', 'head', 'chemistry', 'department', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'surathkal', 'along', 'research', 'scholar', 'syed', 'ibrahim', 'developed', 'disinfection', 'chamber', 'old', 'fridge', 'dr', 'arun', 'isloor', 'says', 'named', 'zero', 'cov', 'covid19pic', 'twitter', 'com', 'mlglov38uz']","[('karnataka', 'NN'), ('dr', 'NN'), ('arun', 'VBP'), ('isloor', 'JJ'), ('head', 'NN'), ('chemistry', 'NN'), ('department', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'CC'), ('surathkal', 'NN'), ('along', 'IN'), ('research', 'NN'), ('scholar', 'NN'), ('syed', 'VBD'), ('ibrahim', 'NN'), ('developed', 'VBN'), ('disinfection', 'NN'), ('chamber', 'NN'), ('old', 'JJ'), ('fridge', 'NN'), ('dr', 'NN'), ('arun', 'IN'), ('isloor', 'NN'), ('says', 'VBZ'), ('named', 'VBN'), ('zero', 'CD'), ('cov', 'NN'), ('covid19pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('mlglov38uz', 'NN')]","['karnataka', 'dr', 'head', 'chemistry', 'department', 'institute', 'technology', 'karnataka', 'surathkal', 'research', 'scholar', 'ibrahim', 'disinfection', 'chamber', 'fridge', 'dr', 'isloor', 'cov', 'covid19pic', 'twitter', 'com', 'mlglov38uz']",0,1,3.0
222,"national institute of technology, karnataka is probably the only college to have its own beach including a lighthouse. nit karnataka is a public engineering university founded in 1960 as the karnataka regional engineering college (krec) in surathkal, mangalore.
#education #schoolpic.twitter.com/p9tbaq3gcj",Senses Electronics,1252786765464829952,2020-04-22 02:30:15,"['education', 'schoolpic']",SensesIIP,3.0,20.0,,0.0,Neutral,3.0,0.004431314623338257,0.0030216044719746185,0.3867430562792802,National Institute of Technology Karnataka is probably the only college to have its own beach including a lighthouse NIT Karnataka is a public engineering university founded in 1960 as the Karnataka Regional Engineering College (KREC in Surathkal Mangalore. #education #schoolpic.twitter.com/p9tBAq3GCJ,"['national', 'institute', 'technology', 'karnataka', 'probably', 'college', 'beach', 'including', 'lighthouse', 'nit', 'karnataka', 'public', 'engineering', 'university', 'founded', '1960', 'karnataka', 'regional', 'engineering', 'college', 'krec', 'surathkal', 'mangalore', 'education', 'schoolpic', 'twitter', 'com', 'p9tbaq3gcj']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN'), ('probably', 'RB'), ('college', 'NN'), ('beach', 'NN'), ('including', 'VBG'), ('lighthouse', 'NN'), ('nit', 'JJ'), ('karnataka', 'VBZ'), ('public', 'JJ'), ('engineering', 'NN'), ('university', 'NN'), ('founded', 'VBD'), ('1960', 'CD'), ('karnataka', 'NNP'), ('regional', 'JJ'), ('engineering', 'NN'), ('college', 'NN'), ('krec', 'NN'), ('surathkal', 'NN'), ('mangalore', 'NN'), ('education', 'NN'), ('schoolpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('p9tbaq3gcj', 'NN')]","['institute', 'technology', 'karnataka', 'college', 'beach', 'lighthouse', 'engineering', 'university', 'karnataka', 'engineering', 'college', 'krec', 'surathkal', 'mangalore', 'education', 'schoolpic', 'twitter', 'com', 'p9tbaq3gcj']",0,1,3.0
223,"watch   - #cambriansv, lisbon - coingeek originals 

filmmaker @chblm documented the #bitcoin #bootcamp which was attended by 30 #developers and #entrepreneurs. filmed in early february 2020.http://orlo.uk/yr913 ",CoinGeek,1254710646098341888,2020-04-27 09:55:04,"['CambrianSV', 'Bitcoin', 'Bootcamp', 'developers', 'entrepreneurs']",RealCoinGeek,247.0,2571.0,,0.0,Neutral,3.0,0.36484490398818314,0.3884272548723372,37.427784434184474,WATCH #CambrianSV Lisbon CoinGeek Originals Filmmaker @chblm documented the #Bitcoin #Bootcamp which was attended by 30 #developers and #entrepreneurs Filmed in early February 2020.,"['watch', 'cambriansv', 'lisbon', 'coingeek', 'originals', 'filmmaker', 'chblm', 'documented', 'bitcoin', 'bootcamp', 'attended', '30', 'developers', 'entrepreneurs', 'filmed', 'early', 'february', '2020']","[('watch', 'NN'), ('cambriansv', 'NN'), ('lisbon', 'NN'), ('coingeek', 'NN'), ('originals', 'NNS'), ('filmmaker', 'VBP'), ('chblm', 'NN'), ('documented', 'VBN'), ('bitcoin', 'NN'), ('bootcamp', 'NN'), ('attended', 'VBD'), ('30', 'CD'), ('developers', 'NNS'), ('entrepreneurs', 'NNS'), ('filmed', 'VBD'), ('early', 'JJ'), ('february', 'JJ'), ('2020', 'CD')]","['watch', 'cambriansv', 'lisbon', 'coingeek', 'originals', 'chblm', 'bitcoin', 'bootcamp', 'developers', 'entrepreneurs']",3,1,3.0
224,"national institute of technology, karnataka, wanted jrf https://goo.gl/fb/kwfpgm ",Jebaprincy,1251554159876341760,2020-04-18 16:52:19,[],princdurai,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,National Institute of Technology Karnataka Wanted JRF,"['national', 'institute', 'technology', 'karnataka', 'wanted', 'jrf']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN'), ('wanted', 'VBD'), ('jrf', 'NN')]","['institute', 'technology', 'karnataka', 'jrf']",0,0,3.0
225,"we thank prof. k. v. gangadharan and dr. pruthviraj u, centre for system design (csd) at national institute of technology karnataka (nitk), surathkal for working closely with the state and national team to double the capacity of ventilator availability... https://dy.si/bzyu2n ",Don Porter,1251205796072812544,2020-04-17 17:48:02,[],DPorter_SDM,0.0,0.0,,0.3612,Positive,3.7224,0.0,0.0,0.0,We thank Prof K V Gangadharan and Dr Pruthviraj U Centre for System Design (CSD at National Institute of Technology Karnataka (NITK) Surathkal for working closely with the State and National team to double the capacity of Ventilator availability..,"['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'u', 'centre', 'system', 'design', 'csd', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'surathkal', 'working', 'closely', 'state', 'national', 'team', 'double', 'capacity', 'ventilator', 'availability']","[('thank', 'NN'), ('prof', 'NN'), ('k', 'NN'), ('v', 'NNP'), ('gangadharan', 'NN'), ('dr', 'NN'), ('pruthviraj', 'NN'), ('u', 'JJ'), ('centre', 'NN'), ('system', 'NN'), ('design', 'NN'), ('csd', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'CC'), ('surathkal', 'JJ'), ('working', 'VBG'), ('closely', 'RB'), ('state', 'NN'), ('national', 'JJ'), ('team', 'NN'), ('double', 'JJ'), ('capacity', 'NN'), ('ventilator', 'NN'), ('availability', 'NN')]","['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'centre', 'system', 'design', 'institute', 'technology', 'karnataka', 'state', 'team', 'capacity', 'ventilator', 'availability']",0,0,3.7224
226,"we thank prof. k. v. gangadharan and dr. pruthviraj u, centre for system design (csd) at national institute of technology karnataka (nitk), surathkal for working closely with the state and national team to double the capacity of ventilator availability... https://dy.si/3jsdf3 ",Carlos Ramirez,1251148213450444800,2020-04-17 13:59:13,[],via_cali,0.0,0.0,,0.3612,Positive,3.7224,0.0,0.0,0.0,We thank Prof K V Gangadharan and Dr Pruthviraj U Centre for System Design (CSD at National Institute of Technology Karnataka (NITK) Surathkal for working closely with the State and National team to double the capacity of Ventilator availability..,"['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'u', 'centre', 'system', 'design', 'csd', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'surathkal', 'working', 'closely', 'state', 'national', 'team', 'double', 'capacity', 'ventilator', 'availability']","[('thank', 'NN'), ('prof', 'NN'), ('k', 'NN'), ('v', 'NNP'), ('gangadharan', 'NN'), ('dr', 'NN'), ('pruthviraj', 'NN'), ('u', 'JJ'), ('centre', 'NN'), ('system', 'NN'), ('design', 'NN'), ('csd', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'CC'), ('surathkal', 'JJ'), ('working', 'VBG'), ('closely', 'RB'), ('state', 'NN'), ('national', 'JJ'), ('team', 'NN'), ('double', 'JJ'), ('capacity', 'NN'), ('ventilator', 'NN'), ('availability', 'NN')]","['thank', 'prof', 'k', 'v', 'gangadharan', 'dr', 'pruthviraj', 'centre', 'system', 'design', 'institute', 'technology', 'karnataka', 'state', 'team', 'capacity', 'ventilator', 'availability']",0,0,3.7224
227,"dr arun m isloor, head of chemistry dept, national institute of technology karnataka, surathkal, along with research scholar syed ibrahim has built a disinfection chamber, 'zero-cov', out of an old fridge (ani) 

#coronaviruspandemic #indiafightscoronaviruspic.twitter.com/vubepzbtke",CNBC-TV18,1250645475167858688,2020-04-16 04:41:31,"['CoronavirusPandemic', 'IndiaFightsCoronaviruspic']",CNBCTV18News,12.0,45.0,,0.0,Neutral,3.0,0.01772525849335303,0.006798610061942892,1.3354599120788975,Dr Arun M Isloor Head of Chemistry Dept National Institute of Technology Karnataka Surathkal along with research scholar Syed Ibrahim has built a disinfection chamber 'ZERO-COV' out of an old fridge (ANI #CoronavirusPandemic #IndiaFightsCoronaviruspic.twitter.com/vUBEpZBTKE,"['dr', 'arun', 'isloor', 'head', 'chemistry', 'dept', 'national', 'institute', 'technology', 'karnataka', 'surathkal', 'along', 'research', 'scholar', 'syed', 'ibrahim', 'built', 'disinfection', 'chamber', 'zero', 'cov', 'old', 'fridge', 'ani', 'coronaviruspandemic', 'indiafightscoronaviruspic', 'twitter', 'com', 'vubepzbtke']","[('dr', 'NN'), ('arun', 'NN'), ('isloor', 'JJ'), ('head', 'NN'), ('chemistry', 'NN'), ('dept', 'VBD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('surathkal', 'NN'), ('along', 'IN'), ('research', 'NN'), ('scholar', 'NN'), ('syed', 'VBD'), ('ibrahim', 'NN'), ('built', 'VBN'), ('disinfection', 'NN'), ('chamber', 'NN'), ('zero', 'CD'), ('cov', 'NN'), ('old', 'JJ'), ('fridge', 'NN'), ('ani', 'NN'), ('coronaviruspandemic', 'JJ'), ('indiafightscoronaviruspic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('vubepzbtke', 'NN')]","['dr', 'arun', 'head', 'chemistry', 'institute', 'technology', 'karnataka', 'surathkal', 'research', 'scholar', 'ibrahim', 'disinfection', 'chamber', 'cov', 'fridge', 'ani', 'indiafightscoronaviruspic', 'twitter', 'com', 'vubepzbtke']",0,1,3.0
228,"#karnataka: dr. arun m isloor,head of chemistry department, national institute of technology karnataka (nitk), surathkal, along with research scholar syed ibrahim developed a disinfection chamber out of an old fridge.
#nitk @surathkal_nitk pic.twitter.com/seqcx1p8i8",Axomiya Nabaprajanma,1250634683689230336,2020-04-16 03:58:38,"['Karnataka', 'NITK']",Nabaprajanma,2.0,6.0,,0.0,Neutral,3.0,0.0029542097488921715,0.0009064813415923856,0.21351183859722572,"#Karnataka Dr Arun M Isloor,head of Chemistry Department National Institute of Technology Karnataka (NITK) Surathkal along with research scholar Syed Ibrahim developed a disinfection chamber out of an old fridge. #NITK @surathkal_nitk pic.twitter.com/seqcx1p8i8","['karnataka', 'dr', 'arun', 'isloor', 'head', 'chemistry', 'department', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'surathkal', 'along', 'research', 'scholar', 'syed', 'ibrahim', 'developed', 'disinfection', 'chamber', 'old', 'fridge', 'nitk', 'surathkal_nitk', 'pic', 'twitter', 'com', 'seqcx1p8i8']","[('karnataka', 'NN'), ('dr', 'NN'), ('arun', 'VBP'), ('isloor', 'JJ'), ('head', 'NN'), ('chemistry', 'NN'), ('department', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'CC'), ('surathkal', 'NN'), ('along', 'IN'), ('research', 'NN'), ('scholar', 'NN'), ('syed', 'VBD'), ('ibrahim', 'NN'), ('developed', 'VBN'), ('disinfection', 'NN'), ('chamber', 'NN'), ('old', 'JJ'), ('fridge', 'NN'), ('nitk', 'NN'), ('surathkal_nitk', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('seqcx1p8i8', 'NN')]","['karnataka', 'dr', 'head', 'chemistry', 'department', 'institute', 'technology', 'karnataka', 'surathkal', 'research', 'scholar', 'ibrahim', 'disinfection', 'chamber', 'fridge', 'nitk', 'surathkal_nitk', 'pic', 'twitter', 'com', 'seqcx1p8i8']",0,1,3.0
